item_id,identity,team_path,collection_before,collection_target,stable_key,item_slug,public_slug,route_before,route_target_provisional,reason,authorization_class
42610,paises/brasil/atletico/2018.htm#editorial:hx001:table-334:description-table-343,paises/brasil/atletico,camisas/brasil/atletico/07_18,camisas/brasil/atletico/03_19,item:15d8a9c1583ffd42e6c3b268c2880bc8ebfa4ed5592810e731ca0056480a20bc,2018,2018-8c5c72,/items/brasil/teams/atletico/collections/07-18/2018-8c5c72,/items/brasil/teams/atletico/collections/03-19/2018-8c5c72,unique record references,ET028_EXCLUSIVE
42611,paises/brasil/atletico/2018.htm#editorial:hx001:table-358:description-table-367,paises/brasil/atletico,camisas/brasil/atletico/07_18,camisas/brasil/atletico/08_18,item:7bea5e021e144c26c53017547426b7ae0e664b8dd5d5742370b6fe8e170971ca,2018,2018-76add2,/items/brasil/teams/atletico/collections/07-18/2018-76add2,/items/brasil/teams/atletico/collections/08-18/2018-76add2,unique record references,ET028_EXCLUSIVE
42612,paises/brasil/atletico/2018.htm#editorial:hx001:table-381:description-table-390,paises/brasil/atletico,camisas/brasil/atletico/07_18,camisas/brasil/atletico/08_18,item:ed514403e734532fef78e2f3c4587196f7a3c52e2fb7bc6f0aab66b7424d5db5,2018,2018-e49ea3,/items/brasil/teams/atletico/collections/07-18/2018-e49ea3,/items/brasil/teams/atletico/collections/08-18/2018-e49ea3,unique record references,ET028_EXCLUSIVE
42613,paises/brasil/atletico/2018.htm#editorial:hx001:table-404:description-table-413,paises/brasil/atletico,camisas/brasil/atletico/07_18,camisas/brasil/atletico/08_18,item:da256aa859e14b84f43e09574f34ffb9c40c8f14974f4ef56ca0641d7e6892de,2018,2018-f03372,/items/brasil/teams/atletico/collections/07-18/2018-f03372,/items/brasil/teams/atletico/collections/08-18/2018-f03372,unique record references,ET028_EXCLUSIVE
42614,paises/brasil/atletico/2018.htm#editorial:hx001:table-427:description-table-436,paises/brasil/atletico,camisas/brasil/atletico/07_18,camisas/brasil/atletico/08_18,item:c098f89c38838db98c61d77dc49ec788d2b5b72e56d59c7ea62be12eeb14b3f5,2018,2018-de8040,/items/brasil/teams/atletico/collections/07-18/2018-de8040,/items/brasil/teams/atletico/collections/08-18/2018-de8040,unique record references,ET028_EXCLUSIVE
42615,paises/brasil/atletico/2018.htm#editorial:hx001:table-450:description-table-459,paises/brasil/atletico,camisas/brasil/atletico/07_18,camisas/brasil/atletico/09_18,item:2039d6a66e0099f1dc37365d33b522426e1d1e0faf004932e9a2ba80a0a31510,2018,2018-3b47e5,/items/brasil/teams/atletico/collections/07-18/2018-3b47e5,/items/brasil/teams/atletico/collections/09-18/2018-3b47e5,unique record references,ET028_EXCLUSIVE
42616,paises/brasil/atletico/2018.htm#editorial:hx001:table-473:description-table-482,paises/brasil/atletico,camisas/brasil/atletico/07_18,camisas/brasil/atletico/09_18,item:fd5ac79c6a9bc4a3f1076851351d7703b7e3c3e028a9a7f0ffeddb65aa6f8c38,2018,2018-18cb08,/items/brasil/teams/atletico/collections/07-18/2018-18cb08,/items/brasil/teams/atletico/collections/09-18/2018-18cb08,unique record references,ET028_EXCLUSIVE
42621,paises/brasil/atletico/2019.htm#editorial:hx001:table-103:description-table-112,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/10_19,item:7c865fe2b9f9f02b5a77831f8ed803e9b9fa6682315ad38484ae672eafaac848,2019,2019-f43c1d,/items/brasil/teams/atletico/collections/11-21/2019-f43c1d,/items/brasil/teams/atletico/collections/10-19/2019-f43c1d,unique record references,ET028_EXCLUSIVE
42622,paises/brasil/atletico/2019.htm#editorial:hx001:table-126:description-table-135,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/10_19,item:3edc7f438d6d22a6eceea5f335e366b7c9a7d80fd89388f6dbb1ee551eac518f,2019,2019-ab8073,/items/brasil/teams/atletico/collections/11-21/2019-ab8073,/items/brasil/teams/atletico/collections/10-19/2019-ab8073,unique record references,ET028_EXCLUSIVE
42623,paises/brasil/atletico/2019.htm#editorial:hx001:table-149:description-table-158,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:8df218401be8ea30723a6b6316d3f13ab82ad780240dbd5a5614343562735c81,2019,2019-609642,/items/brasil/teams/atletico/collections/11-21/2019-609642,/items/brasil/teams/atletico/collections/01-20/2019-609642,unique record references,ET028_EXCLUSIVE
42624,paises/brasil/atletico/2019.htm#editorial:hx001:table-172:description-table-181,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:0ebe5c3e917b681710d04d097251530fb107609ca8856c247815f5e9cf9dbf4b,2019,2019-3b07d8,/items/brasil/teams/atletico/collections/11-21/2019-3b07d8,/items/brasil/teams/atletico/collections/01-20/2019-3b07d8,unique record references,ET028_EXCLUSIVE
42625,paises/brasil/atletico/2019.htm#editorial:hx001:table-195:description-table-204,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/03_20,item:a040fb1415f0e3d34f6d670e4d4dd3699e81405b03cc84e061723c402fa5a395,2019,2019-64812d,/items/brasil/teams/atletico/collections/11-21/2019-64812d,/items/brasil/teams/atletico/collections/03-20/2019-64812d,unique record references,ET028_EXCLUSIVE
42626,paises/brasil/atletico/2019.htm#editorial:hx001:table-218:description-table-227,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:807e721e41fbcbad8cea82940e52da15f1cf4ab683042ee0a615571edb395ccc,2019,2019-fd46b1,/items/brasil/teams/atletico/collections/11-21/2019-fd46b1,/items/brasil/teams/atletico/collections/01-20/2019-fd46b1,unique record references,ET028_EXCLUSIVE
42628,paises/brasil/atletico/2019.htm#editorial:hx001:table-264:description-table-273,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:f3978e7d7d33f60897b55cfdc69b0ecdba4c78cda6d9089d511a5b2e4cc0fc95,2019,2019-23279b,/items/brasil/teams/atletico/collections/11-21/2019-23279b,/items/brasil/teams/atletico/collections/01-20/2019-23279b,unique record references,ET028_EXCLUSIVE
42629,paises/brasil/atletico/2019.htm#editorial:hx001:table-287:description-table-296,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:35f553bbcf3a1406042e81f60c658a21e859f31f596ac9d1a7144bdd89b3ff29,2019,2019-e184dc,/items/brasil/teams/atletico/collections/11-21/2019-e184dc,/items/brasil/teams/atletico/collections/01-20/2019-e184dc,unique record references,ET028_EXCLUSIVE
42630,paises/brasil/atletico/2019.htm#editorial:hx001:table-310:description-table-319,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:27b8af8a1a250a03fa9490baa1175d9439ced57b13d342f2facbaa50cdb3e80b,2019,2019-d1eda4,/items/brasil/teams/atletico/collections/11-21/2019-d1eda4,/items/brasil/teams/atletico/collections/01-20/2019-d1eda4,unique record references,ET028_EXCLUSIVE
42631,paises/brasil/atletico/2019.htm#editorial:hx001:table-333:description-table-342,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:1ba3d8bd45365cec12d0870641f62287666d01a0c5c7853e13fb8f75de368d6a,2019,2019-7bb645,/items/brasil/teams/atletico/collections/11-21/2019-7bb645,/items/brasil/teams/atletico/collections/01-20/2019-7bb645,unique record references,ET028_EXCLUSIVE
42632,paises/brasil/atletico/2019.htm#editorial:hx001:table-356:description-table-365,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/03_20,item:25df89cbe26587621c08c19cd963d73325a54e811331a9b2a9fd843f90081e79,2019,2019-401c6f,/items/brasil/teams/atletico/collections/11-21/2019-401c6f,/items/brasil/teams/atletico/collections/03-20/2019-401c6f,unique record references,ET028_EXCLUSIVE
42634,paises/brasil/atletico/2019.htm#editorial:hx001:table-402:description-table-411,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/01_20,item:f5e514c741214bb371a379ca8d73fbb411be60a32155df55c59b54b571aa20a8,2019,2019-689047,/items/brasil/teams/atletico/collections/11-21/2019-689047,/items/brasil/teams/atletico/collections/01-20/2019-689047,unique record references,ET028_EXCLUSIVE
42635,paises/brasil/atletico/2019.htm#editorial:hx001:table-425:description-table-434,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/03_20,item:a84407ded8158739152b11f82aec1ad472122a13e736a173baf93101cf9c6c43,2019,2019-b676a0,/items/brasil/teams/atletico/collections/11-21/2019-b676a0,/items/brasil/teams/atletico/collections/03-20/2019-b676a0,unique record references,ET028_EXCLUSIVE
42636,paises/brasil/atletico/2019.htm#editorial:hx001:table-448:description-table-455,paises/brasil/atletico,camisas/brasil/atletico/11_21,camisas/brasil/atletico/03_20,item:65cedbd7e707556a2d0556c3f505ada24a2fe8f087f7dfd77c3baec07902d1c9,2019,2019-d0fb98,/items/brasil/teams/atletico/collections/11-21/2019-d0fb98,/items/brasil/teams/atletico/collections/03-20/2019-d0fb98,unique record references,ET028_EXCLUSIVE
42642,paises/brasil/atletico/2021.htm#editorial:hx001:table-57:description-table-66,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:0bd021f6fd40c7586818b7cc7e02ed8d1135f823dd59d4ce96c6725d23a9ee65,2021,2021-1888a6,/items/brasil/teams/atletico/collections/11-21-2/2021-1888a6,/items/brasil/teams/atletico/collections/02-22/2021-1888a6,unique record references,ET028_EXCLUSIVE
42643,paises/brasil/atletico/2021.htm#editorial:hx001:table-80:description-table-89,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:e67fd90e70c99e3552b57f9d4851b0cc098b819fb21e610ae8544480475b3594,2021,2021-77300c,/items/brasil/teams/atletico/collections/11-21-2/2021-77300c,/items/brasil/teams/atletico/collections/07-22/2021-77300c,unique record references,ET028_EXCLUSIVE
42644,paises/brasil/atletico/2021.htm#editorial:hx001:table-103:description-table-112,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:76b8e1436c1dd87d5668d8e03791ad1535fc3f83bdcbeb7bcb7c025ad6f0f630,2021,2021-4f42ea,/items/brasil/teams/atletico/collections/11-21-2/2021-4f42ea,/items/brasil/teams/atletico/collections/07-22/2021-4f42ea,unique record references,ET028_EXCLUSIVE
42647,paises/brasil/atletico/2021.htm#editorial:hx001:table-180:description-table-189,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:3100a4744ed577a0144ec5203e5b895c872947e592d28ada3f9d0796a5a4b171,2021,2021-c43f49,/items/brasil/teams/atletico/collections/11-21-2/2021-c43f49,/items/brasil/teams/atletico/collections/02-22/2021-c43f49,unique record references,ET028_EXCLUSIVE
42648,paises/brasil/atletico/2021.htm#editorial:hx001:table-203:description-table-212,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:f5b24fdd6986c8aa7a267ae467840172b4a59809108aa49c2dc37ef6b0d5649a,2021,2021-89af58,/items/brasil/teams/atletico/collections/11-21-2/2021-89af58,/items/brasil/teams/atletico/collections/02-22/2021-89af58,unique record references,ET028_EXCLUSIVE
42649,paises/brasil/atletico/2021.htm#editorial:hx001:table-226:description-table-235,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:19756aacc49c743ed05768286d4c0a542a617bb6a7e5f898100e98ca007c49aa,2021,2021-89b299,/items/brasil/teams/atletico/collections/11-21-2/2021-89b299,/items/brasil/teams/atletico/collections/07-22/2021-89b299,unique record references,ET028_EXCLUSIVE
42650,paises/brasil/atletico/2021.htm#editorial:hx001:table-250:description-table-259,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/03_23,item:b1936c7117a18f35c59e80aed5059649e38829995d1930ecbebf3e7534445ea6,2021,2021-23b2cc,/items/brasil/teams/atletico/collections/11-21-2/2021-23b2cc,/items/brasil/teams/atletico/collections/03-23/2021-23b2cc,unique record references,ET028_EXCLUSIVE
42651,paises/brasil/atletico/2021.htm#editorial:hx001:table-273:description-table-282,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/08_23,item:353a9ec1bd9ab9231eaeb307fbe38a619a3d5a99018161d219d862d871992ddf,2021,2021-4dc7ce,/items/brasil/teams/atletico/collections/11-21-2/2021-4dc7ce,/items/brasil/teams/atletico/collections/08-23/2021-4dc7ce,unique record references,ET028_EXCLUSIVE
42657,paises/brasil/atletico/2021.htm#editorial:hx001:table-423:description-table-432,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/11_22,item:14568264d8e4679a34440840be69d2bab4bd5af7112ed62e9f46af17e69d0172,2021,2021-f41313,/items/brasil/teams/atletico/collections/11-21-2/2021-f41313,/items/brasil/teams/atletico/collections/11-22/2021-f41313,unique record references,ET028_EXCLUSIVE
42660,paises/brasil/atletico/2021.htm#editorial:hx001:table-504:description-table-511,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/03_23,item:c4fb91aa23b22668cd969826bb61320b3ca42994ab4565fff68348da283eb1e3,2021,2021-c97760,/items/brasil/teams/atletico/collections/11-21-2/2021-c97760,/items/brasil/teams/atletico/collections/03-23/2021-c97760,unique record references,ET028_EXCLUSIVE
42661,paises/brasil/atletico/2021.htm#editorial:hx001:table-529:description-table-536,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/08_23,item:b69ffe7db5874c30dadbee6f78626b4b9b38143cb62c22317757c6f5db1cba89,2021,2021-e95c23,/items/brasil/teams/atletico/collections/11-21-2/2021-e95c23,/items/brasil/teams/atletico/collections/08-23/2021-e95c23,unique record references,ET028_EXCLUSIVE
42664,paises/brasil/atletico/2021.htm#editorial:hx001:table-600:description-table-609,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/07_22,item:2221ebc45630380071889b948c34981fd673aaa589b32d2b4590c9d2b9acb8f5,2021,2021-4c06d1,/items/brasil/teams/atletico/collections/11-21-2/2021-4c06d1,/items/brasil/teams/atletico/collections/07-22/2021-4c06d1,unique record references,ET028_EXCLUSIVE
42665,paises/brasil/atletico/2021.htm#editorial:hx001:table-623:description-table-632,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/02_22,item:16544ae3d7a082f67ba4afdc251919ae2984cd861694a2ed1286ccd45a9a1ae7,2021,2021-a138e9,/items/brasil/teams/atletico/collections/11-21-2/2021-a138e9,/items/brasil/teams/atletico/collections/02-22/2021-a138e9,unique record references,ET028_EXCLUSIVE
42666,paises/brasil/atletico/2021.htm#editorial:hx001:table-646:description-table-655,paises/brasil/atletico,camisas/brasil/atletico/11_21_2,camisas/brasil/atletico/08_23,item:a8a6f69fc2291ac7523b81ff3be206cf401aa2d1f0e4d37e8e037e0ec8fc10d4,2021,2021-322ccb,/items/brasil/teams/atletico/collections/11-21-2/2021-322ccb,/items/brasil/teams/atletico/collections/08-23/2021-322ccb,unique record references,ET028_EXCLUSIVE
42675,paises/brasil/atletico/2022.htm#editorial:hx001:table-172:description-table-181,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/08_23,item:371236627d10304daa0553c55b425bfe0a37b1b04e2d741c8d43faa662a70f2f,2022,2022-38b199,/items/brasil/teams/atletico/collections/09-22/2022-38b199,/items/brasil/teams/atletico/collections/08-23/2022-38b199,unique record references,ET028_EXCLUSIVE
42678,paises/brasil/atletico/2022.htm#editorial:hx001:table-249:description-table-258,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:b651aa78c74e6a1c503dbda8a144afe8accf9af2916b169e8de42cc8c5f401f2,2022,2022-5faff7,/items/brasil/teams/atletico/collections/09-22/2022-5faff7,/items/brasil/teams/atletico/collections/03-23/2022-5faff7,unique record references,ET028_EXCLUSIVE
42681,paises/brasil/atletico/2022.htm#editorial:hx001:table-322:description-table-331,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:eeac1f790cf730f50d485a03c046eac98f86348c9a0e1ad99d998f2f985a9261,2022,2022-bc7704,/items/brasil/teams/atletico/collections/09-22/2022-bc7704,/items/brasil/teams/atletico/collections/03-23/2022-bc7704,unique record references,ET028_EXCLUSIVE
42682,paises/brasil/atletico/2022.htm#editorial:hx001:table-345:description-table-354,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:f66d91e0d9ef91bb9b26037c278802b0daa8774a4f3607270b14aacf3730267b,2022,2022-fba0f7,/items/brasil/teams/atletico/collections/09-22/2022-fba0f7,/items/brasil/teams/atletico/collections/03-23/2022-fba0f7,unique record references,ET028_EXCLUSIVE
42683,paises/brasil/atletico/2022.htm#editorial:hx001:table-368:description-table-377,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:645252ccfecdaeade6fdebe5c221f31cd4183e372f723c1067f852b479628b4a,2022,2022-aa81f4,/items/brasil/teams/atletico/collections/09-22/2022-aa81f4,/items/brasil/teams/atletico/collections/03-23/2022-aa81f4,unique record references,ET028_EXCLUSIVE
42684,paises/brasil/atletico/2022.htm#editorial:hx001:table-391:description-table-400,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:0b2b2ec868bfedbb0e881343b65a7528337185ae28a07ea4635e350a73d29c3d,2022,2022-504371,/items/brasil/teams/atletico/collections/09-22/2022-504371,/items/brasil/teams/atletico/collections/03-23/2022-504371,unique record references,ET028_EXCLUSIVE
42685,paises/brasil/atletico/2022.htm#editorial:hx001:table-414:description-table-423,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_23,item:67cb6d3595974eab0a1fb6cf1b5940eabf2c9ccbc9908eb8701a5ecb118c7950,2022,2022-8927d5,/items/brasil/teams/atletico/collections/09-22/2022-8927d5,/items/brasil/teams/atletico/collections/03-23/2022-8927d5,unique record references,ET028_EXCLUSIVE
42686,paises/brasil/atletico/2022.htm#editorial:hx001:table-437:description-table-444,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/09_24_2,item:274945f7b873aa3efead124675abdb6aa062c0e956fb53f8d51792552c0b2734,2022,2022-8d714c,/items/brasil/teams/atletico/collections/09-22/2022-8d714c,/items/brasil/teams/atletico/collections/09-24-2/2022-8d714c,unique record references,ET028_EXCLUSIVE
42687,paises/brasil/atletico/2022.htm#editorial:hx001:table-458:description-table-465,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/09_24_2,item:a5dd5baf5458d2e243c67394c71c8f2bb6fa7d6c6d56912aca310c8080e5ea5a,2022,2022-b9c11d,/items/brasil/teams/atletico/collections/09-22/2022-b9c11d,/items/brasil/teams/atletico/collections/09-24-2/2022-b9c11d,unique record references,ET028_EXCLUSIVE
42688,paises/brasil/atletico/2022.htm#editorial:hx001:table-479:description-table-486,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/03_25,item:c3fc73cd0fb142ba0e8e40eff2c9f4a3d9edba6fa52eb768c8dc4b0bb75a47bd,2022,2022-4bc261,/items/brasil/teams/atletico/collections/09-22/2022-4bc261,/items/brasil/teams/atletico/collections/03-25/2022-4bc261,unique record references,ET028_EXCLUSIVE
42690,paises/brasil/atletico/2022.htm#editorial:hx001:table-527:description-table-534,paises/brasil/atletico,camisas/brasil/atletico/09_22,camisas/brasil/atletico/09_24_2,item:149ea530f78e202ede7a81fcb3c8c36f70f81253084a43a442307d839ec15a61,2022,2022-356313,/items/brasil/teams/atletico/collections/09-22/2022-356313,/items/brasil/teams/atletico/collections/09-24-2/2022-356313,unique record references,ET028_EXCLUSIVE
